"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella";"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia";"Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Veillonella";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Aeromonadaceae_Aeromonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus";"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia";"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides";"Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium";"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Gordonia";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio"
"EGG.HYDRO_X47_3_EGG";0;0,0844823526333691;0;0;0;0;0;0;0;0;0;1231,39644000244;0;0;0;0;0;0;0;0;0;0;0;0;0;5,52638601815756;0;0;7,72611914915884;3,59422830381204;0,724619101192189;7401,02875382643;0,796813270191779;0;0;0;0;3,09721531793168;18215,9200439549;0;0;40988,2205157723;44,2208558994619;3,50348412303882;71358,0107532508
"EGG.HYDRO_X50_1_EGG";0;0,056804587995215;0;0,0840194215748364;0,0867901625501372;0;0,512719020477095;0,224174934909577;0,699968334388854;0,363019843782985;0;0,29563366406305;0,447223981422841;1,14881078038139;0,348286538596862;0,830201956231089;0;1,45640700865527;0,264478221096334;0;0,270732179297727;0;0,316031595243122;0,342014988389276;0,372361199071142;0;1202,07779185138;0;1285,74255858138;2,90004222081486;6,57750158328056;5437,47735908803;0,803646822883682;0;1,41677221870382;2,90713179931039;1,47784286820069;6,24755471113926;34,4170360987967;0;25,393656322567;17628,9092604321;220,212986418971;80497,355217789;153,236304623179
"EGG.HYDRO_X50_2_EGG";0,118014917578371;0,410775740857292;96,6580004552941;0;0;1,06794595390816;0;0,597245470492923;2,30886350549701;0,184220040976472;0,21175194504332;0,450071641870991;1,9290812432208;2,4984935120586;458,516557976351;0,15798706429021;0,158616441474617;107,535599983931;5,43564953064531;0;2,2668894036986;0,21028563011369;2,64618958983355;2,8637532305797;1,13376273819248;1,63182773812553;0;0;0,988590864657123;18,7638094727962;2,78154585749294;4,47398797487848;7,95254897759685;13,1611473412162;2,15688900196848;1,10645178569037;6,74958822662935;0;17,4654579053792;7377,45976003321;100,790089317996;4116,04148533016;81932,9129718655;451,872464078632;49057,3036343185
"EGG.HYDRO_X50_3_EGG";0;0;0;0,233876891435287;0,161059693452818;0,185968692359173;0,666030067087802;0;0;0,33683463101709;0,258116644630527;0,137154563113135;1,65985994809265;0,304555767755415;0,16158203156881;2,31095440967631;0;0;0,736202928358063;534,840262474903;0,502407652253399;0;0;0,952034670192449;0;0,795651535184369;0;0;1,20505035665899;2,01814308799765;4,06870378531903;1,36340042113511;1,49135693648695;1,14592004962212;0;1,3487178231559;15,0836801984885;1250,68298973279;6,08275794525244;0;57,221928407032;16686,1096501967;139,667695019833;55,7370680508627;29091,5281328045
"EGG.HYDRO_X43_1_LOWFMFO";0;0,134473309401054;0;0;0;0,28468028752051;0;0;0,773281915026528;0;0;0,139970514988214;3,38787782877038;0,621617344516537;0;1868,83637484279;0,591949092544623;22,295433154813;0;0;0,769084048941788;0;765,19813261592;3,23860370978086;1,05778729146017;2,43596171945928;0,434454152472493;1,70453352878953;0;1,37305203188379;0;13,9139270870641;1,52197632869958;2,33889439534903;4,02470410874472;8,25845195359026;0;0;10343,4875604901;0;5,15265573333555;3415,18439793105;17954,1617344517;70,2652818150773;35,1763187046585
"EGG.HYDRO_X43_2_LOWFMFO";0,0597036158861885;0;0;0;0,0779845880260818;0,360181782256471;0,092139893301719;0,302145820983995;0,628950800237107;0,543647500493973;0,124979253112033;0,39845880260818;1,20554831061055;1,76957913455839;0;0,186492787986564;0;1,74485674767832;0,475289468484489;0;0,973056708160443;0,248227622999407;0;0,614629519857736;0,669164196799052;1,54100770598696;0;6156,55802410591;4,08437067773167;11,7261410788382;11,8203200948429;0,660154119739182;4,33266152934203;0;10848,753526971;2,61217941118356;1,32790357636831;5351,24903378779;35,3430231179609;0;53,7835447540012;21408,9501442403;257,983149575183;63725,920727129;79,2756135151156
"EGG.HYDRO_X43_3_LOWFMFO";0,0193035985342144;0,0990171877156131;0,150710660676776;0,219683844160623;0,226928443292804;0,262024501310927;0,178746109381948;0,683836494380644;0,508386869259901;0,210928995262262;0,727357752871008;0,257662409346683;1,6890572055013;1,14429401573113;0;0;0,726453136259794;0,634672881433894;0,691525735575965;0,234977997884117;1,65171493844007;0,240773677189862;1,37720212814891;1,49043252940004;0,973605127182963;0,373683322856135;2,39927324021404;0;2,26384140077582;20,2204811333773;0;0;7,70468867389338;0;3,70440502292207;1,26686956655065;0;6,80639671271523;7274,86646938869;0;0;2640,08397601999;34430,5655540393;3347,61533861793;58687,1284785575
"EGG.HYDRO_X46_1_LOWFMFO";0,119655953493529;0;0;0;0;0,812097068001457;0,184663635931634;0,403700242353202;172,901569751786;0,326867941264989;0,125239581188323;0,13309626015745;1,34228825774976;1,03440465064707;0;497,851641824143;544,865121731004;0,655684212193692;14,0502447292139;0,242757124075335;1,21885444551805;292,026247010185;0,85367727423928;0,923864662368725;1,67639511491977;0,772108789659597;0;0;1,16939380019325;16,3202309483455;0;7,27682121303322;7,2361438912737;36,6964328143068;2703,16746131061;195,012727503128;0;0;50,1735755809349;0;3,26639844133627;17189,7794506661;6513,21117992745;66,8144017994329;45,9920086803631
"EGG.HYDRO_X46_2_LOWFMFO";0;0,0345096614227086;0,0700346272229822;0;0,105452718878249;0,487046853625171;0,249187756497948;0;0,141747178522572;0;0;0;685,397058823529;793,635003419973;0;0,504360465116279;1674,31140988372;0,294929890560876;1,9280950752394;0,327579941860465;0,657895861833105;0;0,76797623119015;0,415558738030096;0;1,04189466484268;0;20,4134746922025;38,6609204001368;0;6103,12233883379;0;0;0;3,44284370725034;13122,3259020178;0;3607,60909712722;1,99132181942544;2,09350418946648;0;27144,5486811731;125,315513850889;28177,2439295486;78,9883507181943
"EGG.HYDRO_X46_3_LOWFMFO";0,0214055579641767;0;0;414,615898599883;0;0,290556221468465;568,465379612864;0;0,112748973502334;0,818639327399624;0,134426563974395;2,71433186265759;0,720376084942151;1,26889563302815;0;0;0,201389065993386;0,234594033987061;3,322911087875;0,260564637474178;0;0;3,0543299924341;0,330545000127515;0;1,24312055290607;2,66052893320752;0;57,1104622002329;6,30626609879881;37,4351670024568;0;0;0;2,73851725281171;2,80963675159182;0;0;22,1752059371095;0;47,3310805641274;9241,85987775539;102494,10259026;119,525983355011;41987,8267833006
"EGG.HYDRO_X49_1_LOWFMFO";0,0353731175545066;0;0;0;0;0,160050011238481;0,163772757923129;0;0,465799898853675;0,0966298606428411;0,111071308159137;0;1,19043605304563;0,655273657001573;0;0,331478984041358;0;0,775342773657002;0,422398291750955;894,331970667566;0,43238649134637;0;2,52367104967408;2,73116149696561;0;0,342380310182063;0,732762980445044;0;2,59275258485053;6,94748819959541;0,583607271296921;3,52014497639919;2,56700944032367;0;13134,002233648;27813,7810884468;0;0;13,0874915711396;2,75181220498989;8,69061867835469;1607,72720695662;71794,0072066757;30674,717071252;13682,8428438975
"EGG.HYDRO_X49_2_LOWFMFO";0,0909031834164868;0,396342211857125;0;0;0;0,164521043473238;0;0,460039422667312;1,8194860612712;0,695304659239417;0,342522328681074;0,606683080744265;1,95790583325511;1,61658928945335;0;0;2,90781882901682;0,597751608314862;604,620827587203;0,221308457100773;1,11116325749644;0;6,22600885204947;7,29938844323786;60,5198160275525;0,703889558769377;1,88308218831905;0,492537852258861;13,325908490314;14,8782662690705;7,19892562401173;1,2061603332876;1,31935970656828;8,11009465772316;9,30374948555585;7558,73872735543;0;0;5,38123740965639;57,9880360147005;20,8445837154059;2818,3212008751;379,832316478819;31517,1194015841;541,257669730467
"EGG.HYDRO_X49_3_LOWFMFO";0,0591616803984838;1,16329375646126;0;0;0,154553428777294;1,1599652266533;0;0,0998010713950064;0,934862629616867;0,107742551925065;0,247689608721531;0,131613984524294;2,65467873813477;0,730631872435074;0;0,184799974938128;287,395523323204;561,282635255788;0,470975220074559;0;2,41056044610131;0,245974436891075;31,797069327402;23,4484430312334;0,994635193133047;0;0,408516337207481;2,1370257824003;10,4073337301463;4829,92269979011;0;0;2,86222236145484;0;19381,2809749068;29,7673866733498;0;18,0788822405313;5,83703518060211;0;4,84503148397607;46,7436797092823;1245,94163716676;371,252153754582;4027,02971398139
"LS.AQUA_X23_1_CTRL";0;0,0623780546701439;0;0;0;0;0;0;0,896754563894523;0;0;0;0;1,08130976528542;0,382459190572781;0;0,228822563508162;0,266550758234328;658,109610740848;0;0;0;0;4,13129527673138;3451,49090118806;1221,77803535207;8,56502463054187;0,65890080169999;1,42615666956438;6807,04868154158;0;0;1,76499565343379;1533,83613445378;0;0;21083,9843137255;0;0;0;0;0;6,12201294310828;0;0
"LS.AQUA_X23_2_CTRL";72,4757990322003;0,308644482944023;0,469777167094809;0,228257363044387;0,471569388852381;0,544500866240516;0,139291474998506;742,244160344107;222,647888165362;0;1,32255212378278;0;0,607491486946652;0;2,36549375709421;1,40964215305574;0;0;0;0;0,735503913017504;0,375255391600454;0,858569807037457;1,39373917199355;0;1,16480076468128;6,85549913375948;1,63010932552721;3693,23466156879;8,863432702073;0,992735527809308;0;1,09164227253719;0;30,7918035724954;33,5659358384611;80,297747774658;0;4,45245235677161;11,7023119660673;29,5660672680566;0;107300,10428341;0;0
"LS.AQUA_X23_3_CTRL";0,0300484498436717;0,0577997088235996;0,195499892598869;0,0569942003389102;0,765358361774744;0;0;0,456204205350963;0;5,08922647318552;0,471759469199742;0;0;7,1249433160696;202,709897610922;0;0,282703644478389;0,16465786772954;0;0,182886226401585;0,367299935559321;0,562191221747536;0,643135874364543;0;0;0,581684527077019;5,91338098761307;34,190219336977;1094,18661543235;0,491807680374233;0;0;0;0;3188,80080670183;9,86019952743502;25578,4845402038;384,598582305067;35,5758371321511;5,84396405642139;30,7601315067185;7,12238955583666;28,3633857609967;31,160409556314;6,29982815818993
"LS.AQUA_X34_1_CTRL";0;0,0204670207776073;0;0;0,0625419925712764;0;0;0;0;4,88313071257432;0,801845771585766;9,16059226956378;514,565368964162;5,55839661270489;155,48167539267;0;0;0,174917282557712;0;1,74853263694332;0,195092732274381;0;38,7151223964606;0;0;0;3,63684824360128;46,697818287844;0;0,522450971692253;466,609294778343;0;0,579117173535489;0;5,10471204188482;663,039875511834;3223,60553604706;90169,5089689794;1227,07450274457;7,44970399198813;2595,83843160123;0;142,618346158234;779,168642166246;16844,6562757502
"LS.AQUA_X34_2_CTRL";0,0162743501247399;0,396524088364938;0,0423533821951629;0;0,127544886958545;0,0736352942697225;0;228,138920127713;0;5,33485864970722;4,29251173071703;391,445431160404;0;6,02952392032161;0;2,44009255309523;0,306226651672031;0;0;0;0;15,8332105324388;1,16108245756906;0;314,374277736844;0;3363,51842013418;17,1948656299686;0,477146107211644;801,225423663086;0,537008311681597;0;352,53490130686;0;6,24617055105286;2,13612802316413;102,07483098719;47013,8255710242;38,5360065149106;3,79813471904448;6,66391980455268;0;319,52363594059;2,59639870218844;37,5321092023112
"LS.AQUA_X34_3_CTRL";0;0,154052893560853;63,4655460313926;0;0,078457721728344;0,090591752675689;0;0,10132631478507;0;0;0,251475008349104;0;0,673812439369603;0;2,51878945945516;0,56287272785102;0,753486744803677;0;0,239086528522129;0;0,244740064566403;0,749200871487413;0,571380862263641;0;0;0;3,73283662791622;2784,79146324009;1,17404303366677;2761,21980407436;0;0;0;0;7,68451519536903;1,31401377204561;10065,1225489417;7734,58997153353;9351,60929374533;7643,06940888345;9,83815460950049;0;5,03977354049713;3,19428762265231;0
"LS.AQUA_X37_1_CTRL";0,0238415361599788;0,0305735981972087;0,186140095063155;0;0;0;0,110383093150529;0,965250819020206;2,00927907285019;0,130257352244968;0,449173405040998;0;0;2,11994621925124;0;0;0,224307383490825;0;0;0;0,291429166587763;0,297375347965232;0;0;0;0;21,7308690135777;0;803,85886340826;21,0717802564054;0;0;6995,07063457496;0;0;17,211572329426;13143,3655197228;13,4503380233681;0;25739,883254114;25,3824587649365;0;0;3,80366239324332;4,99851345465563
"LS.AQUA_X37_2_CTRL";0;0,171026248288073;0,842918864112711;0,361377410885208;0;0,431027307602091;0;0,6749419268922;0,3010646105886;0,520463676878958;0,119649518390448;0;0,256475056938128;0;0;0,178539811290774;0,179251064988915;0;0;0,23192167129486;2,79468224362709;2,13877770295322;0,271857809792601;1,17683734233246;0;2,21293725077746;0;0;5,58598981545236;771,481185826378;0,628680170398226;1,26400375299824;4110,56431171072;0;0;30,0093976286499;8,89892630957696;2,68714673769115;4,22947768252359;61301,0473210705;19015,3937772868;0;0;9,11887773246268;7,9889377350353
"LS.AQUA_X37_3_CTRL";0,0369105381198786;0,236664272416775;0,192116565766136;0;0,144637124554743;0,167006259253287;0,34178161509257;0;167,393878538237;0;0;0;0,745305560034594;0;0;0;1,38905583488471;0;0;0,449302980108181;0,451179290227063;1,38115481024348;0;0,569973174628769;0,620545595801756;13072,9008633958;8,41072135328867;318,985971650127;0;1,20824110585028;1,21794514724637;0;4044,65471496211;0;23,6107242850232;9,68955862736188;35312,3087996013;5,20582242483766;3198,30844779314;35347,1078438558;48,3644732405928;0;0;11,7773640774564;0
"LS.AQUA_X24_1_50.";0,0327272254643289;0,755429626067404;0,085171369526508;0,248300601775432;0;238,109983233471;0;0,165624715683853;0;1,43043190059658;0,411052912047206;0;0,660835207112128;0;0;0,61336903261025;1,2316250536139;0;0;0;0;0,40820650125424;0;0;0;1248,07548837391;7267,65255592092;1,77324893746994;0;40,7095231287124;0;1,08561327805144;1,18749918766815;0;7059,20326492416;15,0349107734699;255,494885558689;2,30790626340348;7,26513211765165;12717,1600228753;0;27,1506908070029;4,11892538244583;0;0
"LS.AQUA_X24_2_50.";0,0131269582262445;7,15427043202185;2,11806963856552;0,199187775976311;0,0514391170843347;2,37578133552985;0,364656264499346;0,33216209030388;0;0,143437302874064;4,53403990219947;0;3,18074851813428;0;34,4727685995652;2,21421235644019;0,864512900181942;0,287729578404642;0;0,319582523107721;0;999,095574473853;0;0;0;0;137,323753121432;407,192822400284;67,3519046601223;3,00791371032067;35,0854034271892;0;290,548120884792;0;31,9085179257529;182,63902950177;888,155928244856;23,1426501024403;17,4843576496593;6,12718239590447;176569,223622269;3,11148530646078;4183,14135721696;108,90182932869;5,50428268315443
"LS.AQUA_X24_3_50.";0,104867510021344;0,90773075121037;0,818741215055443;0;0,102733093862252;0,118621479514811;0,121380602842418;6,76654693112603;0,690457598000937;1,71881930345151;1,48177416835858;0;3,52917903066271;0,194263105835806;1,03066271018793;3,43947108126399;1,47993128221146;0,861970951116664;0;0;0,640928731323859;0;0;5,26293924722786;0;0,50751210370139;7786,8126190848;0,710250403456713;4099,97969701702;8,5819147274715;0,865084075173096;0;1,9025456817117;0;6,70810557551148;20,6469467437139;118,95344890416;7,39520016658858;15,5197251288459;18,355614555677;103,057191941278;0;102,286282471758;25,0957363735749;39860,7431516477
"LS.AQUA_X35_1_50.";0,0295017047251936;0,37832011341402;0,383885367482513;0;0;0,133484083373364;117,876228749517;0,149301121252241;0,155393609916697;0,16118147414793;45,0206675961617;0;1,19140959098312;1,53022225867301;11,1340698995911;0,552916778948108;3,05315696359738;0,323323686892948;0;8,61880938711907;0,360616747314033;1,4718983960352;0;0,455565839884711;0;0;87,3923328373423;0,799240782181814;2632,06611521833;1,93143606987616;0;0,97861770805263;1,07046197466931;10195,8991693126;6387,9972115148;11,6169464915467;25080,5922953451;8993,76063549343;2,18303241906949;14275,2246605195;38,65655938419;10,4891916907828;7,42594697191597;14,1200454593385;6,18519993907511
"LS.AQUA_X35_2_50.";0;0,170965448384364;0,198263342611642;0;269,348322340554;0,172349630884667;0;0,481929989108072;0;0,104055730364274;0,358820948807939;0;0;0;5,98995522207431;0,178476340312235;0,537562023478156;0,417463391020211;0;0;0;1,42534491104926;0;1694,63153515672;0;0;2,36722437371415;0;712,518909596999;1,87034823913833;0,628456674331357;0;0;0;0;12,499470531284;2,54164649642987;27802,0815684376;7,04662350235992;16865,5372972891;9445,82639477188;15807,2299936464;7,19107769575215;21,2698172576546;11,9791464964299
"LS.AQUA_X35_3_50.";0;0,521913737582215;0,325902348655336;0,237526265401783;0;0,283305772793395;0;0,158437876885203;0,329806413109699;0,513135809223041;0,983040942943466;0;674,093324547116;0,463962003754865;0,246154993845503;2,64039090377849;0;0,343110072237626;455,717365626826;1,5243755361872;0,382685349811635;0;0,446716980193711;1299,01678499049;1873,77040619677;0;2263,38621641448;1,69630357209464;3873,49712168496;11,2729861119745;0;0;9044,59995772669;0;4,00527173034602;6628,28305710627;29,2454462942471;4,41552176453767;2,31662708724465;12494,1258749953;10,2555545885191;0;0;0;0
"LS.AQUA_X38_1_50.";0,171021055014716;0,268047694513622;0,148358614444193;0,0720851256508943;0,0744623047317184;0,171956833446532;0,087978265791261;0,0961663270696551;0,300271677609237;0,311455739189495;0,358003169572108;0;0,639498905742963;0;177,645626745151;0,534208738963097;1,07267376047091;0,208255980680703;0;0;0,929107237189646;0,474032148517093;0;4479,57043242019;1,59735114330994;1,4714059316278;13,3836993434458;0;2,78563881971172;3,11014263074485;0;0;0;3587,73926496114;4,8621236133122;9,97678665761075;44187,2541694966;25,4606595728624;0;0;28,0114557391895;15,7644479661912;4579,84295524866;9,09486076522527;3,98394838125424
"LS.AQUA_X38_2_50.";0,0520307059686535;0,333612290652863;0,338519873126078;0,0986889005982085;0;0,706257942534792;420,482472181756;0,263315046131275;0,274060068809472;0,284267840353759;0,653504013885875;1,90987612228662;0,350205085288617;0;0,613644112450795;0,731364101292502;0,979036874024941;0,285115044064925;1433,67345462811;0;1926,4501337962;0;0;1,60691814152435;0;1,00722189505006;4404,54858506648;0,704790833669115;8,39015797249687;3,40637882403992;0,858434326214756;2,58890989678579;0,943960574032173;0;8,32067693642873;22,1955904080009;118,039074688239;0;1,92505346681958;54457,3616836624;36,2188575148002;0;0;20,7523582225253;0
"LS.AQUA_X38_3_50.";0,169794780732316;0,508058171682888;421,999707792938;0;0;0,76825732203466;0,262042302591652;1,14572141428218;0;1,2368900177572;904,940502146598;0;1,9047404976511;0;0;1,59113488727551;0;0;0;0;0,69183393647868;0;0;11,3618872080739;0;2,19128323855335;22,2764953134483;1,53332284384904;1,65939895255007;3,70541032614804;0;5,63235856054306;6,1609611364607;0;3,62044550338286;44049,8848479399;271,908471757064;0;12,5642743149992;13,2089954820293;27,8106048686192;6,7077479826474;0;18,0592955562049;47,4645867517813
"LS.AQUA_X33_1_100.";0;0,0509957516701148;0,310475528672278;0;0;0,539790584184842;0,368230704843728;1,61000647514964;0;0;16,9820117184415;0;0,267660575814526;0;2572,02969093005;0;0,748274609516891;0;0;27,5921445379744;0,972188442647547;1,98404902162068;0;2,45632432603168;1520,32157804135;1,53963265370584;1,64756234305659;1,07733855556784;1,1659217612407;19,5261295977511;0;2,6382602378433;1,44293182141221;0;0;12026,1820938423;5635,90094600357;28612,6803013314;32,3688624267597;38673,3584706012;19,5402012034303;4,71297714745969;10,009823275794;19,0331496075428;50,0241317771917
"LS.AQUA_X33_2_100.";0;0;0,131057378852423;0;0;0,455710885782284;0;0,509709805803884;0;1,37567248655027;0;0;0;0,373152536949261;0;0;0;2141,95868082638;0;0;0;0;0;2,33293334133317;0;2456,64846703066;0;8,1857562848743;5970,84658306834;1,64846703065939;0;0;7,30905381892362;0;0;39,659926801464;36,9621207575848;14,2051558968821;21613,1517369653;3,91762164756705;28,8689626207476;0;0;0;21,1160976780464
"LS.AQUA_X33_3_100.";0;0;0,118761100438581;0;0,0894106346732393;0,103238609590779;0;1,8475479357715;0;1,37126209721266;0,143290804306064;0;0,307151400920657;0;0,179401210627424;0;0,429337779549821;0;0;0;0;0,85379136612418;0,325573598173185;8,10385479720178;0;0,441697778099967;13,2345137554823;0;2,67588531661169;1,4938018775599;0;0;0;0;4317,34622494472;5,9898147812534;130,931875022654;0;6,7535612019283;21355,3629616876;22,4231759034398;0;26562,9462829389;3,64021892783356;4,78372721011998
"LS.AQUA_X36_1_100.";0,164388212098659;0;0,171125647955919;0;0;0;0;0,499157820517842;0;501,33556608824;0,206471072114066;0;667,413111885829;0;391,115646258503;379,879979631008;838,261062582423;0;0;0;0;1,230247953308;0;0;0;0;6,81068588663872;0,890699465966809;692,10636269863;1299,00603235536;0;2,18120568764934;676,406635590897;0;0;2,15771606147257;26215,35443352;0;2413,37835402875;0;2,69250656116573;0;16,5514251765965;20,981106454098;3839,39233812527
"LS.AQUA_X36_2_100.";0,0625942559785221;0,32107522248554;0,10859945973716;0;0,735842959181982;0;0,193201968810593;0,211183109328649;0;0,113993801892577;0,262060622130889;0;0,140435193317976;0;0,328101953895361;0,195522115974213;0,196301022522;0,2286670754545;0;0,253981538257569;0;0;0,297716312291808;0,966581594604001;0;0;7,34771548366782;0;1763,6223711904;1,36598664258133;0;0,692116471387614;3833,81415621219;0;2,66932931174492;9,58528198074278;32408,9311330604;8,82822624749341;1,54392535755125;6,49260038779603;5,1261414295421;0;5,25191826452992;9,98624484181568;0
"LS.AQUA_X36_3_100.";0,0243285024154589;0,343178743961353;0,0633140096618357;0,0922898550724638;0,762666666666667;4,5131690821256;0;0;0,128144927536232;0,531671497584541;31,3204347826087;6,33231884057971;43,2296811594203;0,180270531400966;0;0;0;0;0;5,62675362318841;0;10,9241739130435;1,73570048309179;6,38657971014493;6,13521739130435;0;432,407130434783;0;1756,1077294686;6,37101449275362;5,61941062801932;5,64910144927536;16,7723188405797;4499,74285024155;1,55623188405797;11,1765314009662;11058,0150338164;6,86253140096618;45,0057971014493;71,9191304347826;7023,12826086957;2,88329468599034;4029,4521352657;42,6948792270531;9691,15652173913
"LS.AQUA_X39_1_100.";0;1,12801977803456;0,704377502485691;0,128342245989305;0;0;0;0,171217047805874;0;0,184841318893935;462,751108483594;0;2,27716120710504;0;0;0,634079488350845;0,636605487329697;0;2167,04850455486;1098,35564184559;0,827103431596485;0;0;1069,43139494263;0;0,654932416091151;706,450541477441;2,74968425012764;2,97577459489963;0;0;0;0;0;15,1491414290705;22,2036653857523;24,8319538870825;0;0;29343,5340472416;16621,3391691076;0;0;0;0
"LS.AQUA_X39_2_100.";0;0,032233912991395;0,457913230978098;0,190708167788049;0;0,454928424541298;0,232755006289057;0,381625970810789;0;0;0,473565995168407;0;0,169185617026374;0;0;0;0;0;0;0,917932796933336;0,921766126939126;0;0;0;0,845189370495338;3,89274662087967;4,16563180066684;11684,8517978717;2,94787070497335;3,29127318465869;0;0;0,91206301036197;0;0;34,642851438497;4843,78725018468;0;0;41,0643979475712;18,5267534489987;0;3,16355541358037;8,02044442669755;0
"LS.AQUA_X39_3_100.";0;0,137853599392061;2,07024599332292;0,326237864699403;0;0,680951527105373;0,497707420784344;3,91700607085222;0,113245728630344;0,234927465696696;0;0;0,144709990863837;0,15931077469539;0,676178522332369;0,402947479870557;0,20227635612251;0;0;0;1,57683342298727;1,34083864853096;0,306778691394076;2192,8687978688;0,722918107533492;3246,35364635365;2,67225082609698;4955,57201772586;35,2997429920507;2,81513358436435;0,709435863282017;0;3,90058659289429;0;56414,4522144522;80,4274443505213;68,8595507057045;6,06463621848237;6,36368759445683;53,521862752632;19568,7137990215;0;2,70589239820009;13,7202967972199;0
